Date,time,GU_400270,GU_400271,GU_400272,GU_400324,GU_400325,GU_400480,GU_400500,GU_400530,GU_400540,GU_400762,GU_400850,GU_400930,GU_500040,GU_500130,GU_500131,GU_500140,GU_500822,GU_500823
9/3/2020,9:00:00,0,0,0,232,232,333,415,385,404,469,432,437,396,238,238,0,175,175
9/3/2020,9:30:00,0,0,0,232,232,333,415,385,404,469,432,437,396,238,238,0,175,175
9/3/2020,10:00:00,0,0,0,232,232,333,415,385,404,469,432,437,396,238,238,0,175,175
9/3/2020,10:30:00,0,0,0,232,232,333,415,385,404,469,432,437,396,238,238,0,175,175
9/3/2020,11:00:00,0,0,0,232,232,333,415,385,404,469,432,437,396,238,238,0,175,175
9/3/2020,11:30:00,0,0,0,232,232,333,415,384.42,404,468.9,432,437,396,238,238,0,175,175
9/3/2020,12:00:00,0,0,0,232,232,333,415,380,404,463,432,437,396,238,238,0,175,175
9/3/2020,12:30:00,0,0,0,232,232,333,415,380,404,463,432,437,396,238,238,0,175,175
9/3/2020,13:00:00,0,0,0,232,232,333,415,380,404,463,432,437,396,238,238,0,175,175
9/3/2020,13:30:00,0,0,0,232,232,331.1,415,380,402.1,463,432,437,396,238,238,0,175,175
9/3/2020,14:00:00,0,0,0,232,232,327,415,379.37,398,463,432,437,396,238,238,0,175,175
9/3/2020,14:30:00,0,0,0,232,232,327,415,378,398,463,432,437,396,238,238,0,175,175
9/3/2020,15:00:00,0,0,0,232,232,327,415,378,398,463,432,437,396,236.63,238,0,175,175
9/3/2020,15:30:00,0,0,0,232,232,327,415,378,398,463,432,437,396,236,238,0,175,175
9/3/2020,16:00:00,0,0,0,232,232,326.65,415,378,397.25,463,432,437,396,236,238,0,175,175
9/3/2020,16:30:00,0,0,0,232,232,324,415,378,393,463,432,437,396,236,238,0,175,175
9/3/2020,17:00:00,0,0,0,232,232,324,413.45,378,393,463,432,437,396,236,238,0,175,175
9/3/2020,17:30:00,0,0,0,232,232,324,412,378,393,462.87,432,437,396,236,238,0,175,175
9/3/2020,18:00:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,18:30:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,19:00:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,19:30:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,20:00:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,20:30:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,21:00:00,0,0,0,232,232,324,412,378,393,455,432,437,396,236,238,0,175,175
9/3/2020,21:30:00,0,0,0,232,232,322.45,412,378,391.65,455,432,437,396,236,238,0,175,175
9/3/2020,22:00:00,0,0,0,232,232,321,412,378,390,455,432,435.25,396,236,238,0,175,175
9/3/2020,22:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
9/3/2020,23:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
9/3/2020,23:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,0:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,0:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,1:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,1:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,2:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,2:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,3:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,3:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,4:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,4:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,5:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,5:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,6:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,6:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,7:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,7:30:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,8:00:00,0,0,0,232,232,321,412,378,390,455,432,430,396,236,238,0,175,175
10/3/2020,8:30:00,0,0,0,232,232,323.95,412,378,392.85,455,432,430,396,236,238,0,175,175
10/3/2020,9:00:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,9:30:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,10:00:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,10:30:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,11:00:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,11:30:00,0,0,0,232,232,324,412,378,393,455,432,430,396,236,238,0,175,175
10/3/2020,12:00:00,0,0,0,232,232,324,412,378,388.75,455,432,430,396,236,238,0,175,175
10/3/2020,12:30:00,0,0,0,232,232,324,412,378,388,455,432,430,396,236,238,0,175,175
10/3/2020,13:00:00,0,0,0,232,232,324,412,378,388,455,432,430,396,236,238,0,175,175
10/3/2020,13:30:00,0,0,0,232,232,324,412,378,388,455,432,430,396,236,238,0,175,175
10/3/2020,14:00:00,0,0,0,232,232,324,412,378,388,455,432,430,396,236,238,0,175,175
10/3/2020,14:30:00,0,0,0,232,232,324,412,378,388,455,432,430,396,236,238,0,175,175
10/3/2020,15:00:00,0,0,0,232,232,324,412,378,388,455,432,428.92,396,236,238,0,175,175
10/3/2020,15:30:00,0,0,0,232,232,324,412,378,388,455,432,425,396,236,238,0,175,175
10/3/2020,16:00:00,0,0,0,232,232,324,412,378,388,455,432,424.83,396,236,238,0,175,175
10/3/2020,16:30:00,0,0,0,232,232,324,412,378,388,455,432,423.9,396,236,238,0,175,175
10/3/2020,17:00:00,0,0,0,232,232,324,412,378,388,455,432,425,396,236,238,0,175,175
10/3/2020,17:30:00,0,0,0,232,232,324.65,412,378,389.75,455,432,425,396,236,238,0,175,175
10/3/2020,18:00:00,0,0,0,232,232,327,412,378,395,455,432,425.7,396,236,238,0,175,175
10/3/2020,18:30:00,0,0,0,232,232,327,412,379.75,395,455,432,427,396,236,238,0,175,175
10/3/2020,19:00:00,0,0,0,232,232,327,412,381,395,455,432,427,396,236,238,0,175,175
10/3/2020,19:30:00,0,0,0,232,232,327,412,381,395,455,432,427,396,236,238,0,175,175
10/3/2020,20:00:00,0,0,0,232,232,327,412,381,395,455,432,428.15,396,236,238,0,175,175
10/3/2020,20:30:00,0,0,0,232,232,327.65,412,381,395.92,455.93,432,430,396,236,238,0,175,175
10/3/2020,21:00:00,0,0,0,232,232,330,412,381,400,463,432,430,396,238.2,239.03,0,175,175
10/3/2020,21:30:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
10/3/2020,22:00:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
10/3/2020,22:30:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
10/3/2020,23:00:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
10/3/2020,23:30:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
11/3/2020,0:00:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
11/3/2020,0:30:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
11/3/2020,1:00:00,0,0,0,232,232,330,412,381,400,463,432,430,396,240,240,0,175,175
11/3/2020,1:30:00,0,0,0,232,232,330,412,381,400,463,432,431.1,396,240,240,0,175,175
11/3/2020,2:00:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,2:30:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,3:00:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,3:30:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,4:00:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,4:30:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,5:00:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,5:30:00,0,0,0,232,232,330,412,381,400,463,432,432,396,240,240,0,175,175
11/3/2020,6:00:00,0,0,0,232,232,330,412,381,400,460.75,432,432,396,240,240,0,175,175
11/3/2020,6:30:00,0,0,0,232,232,330,412,381,400,460,432,432,396,240,240,0,175,175
11/3/2020,7:00:00,0,0,0,232,232,330,412,381,400,460,432,432,396,240,240,0,175,175
11/3/2020,7:30:00,0,0,0,232,232,330,412,381,400,460,424.8,432,396,240,240,0,175,175
11/3/2020,8:00:00,0,0,0,232,232,330,412,381,398.75,460,0,432,396,238.43,238.43,0,175,175
11/3/2020,8:30:00,0,0,0,232,232,330,412,381,397,460,0,432,396,238,238,0,175,175
11/3/2020,9:00:00,0,0,0,232,232,330,412,381,397,460,0,432,396,238,238,0,175,175
11/3/2020,9:30:00,0,0,0,232,232,330,412,381,397,459.78,0,432,396,238,238,0,175,175
11/3/2020,10:00:00,0,0,0,232,232,330,412,381,397,459,0,432,396,238,238,0,175,175
11/3/2020,10:30:00,0,0,0,232,232,330,412,381,397,459,0,432,396,238,238,0,175,175
11/3/2020,11:00:00,0,0,0,232,232,330,412,381,397,459,0,432,396,238,238,0,175,175
11/3/2020,11:30:00,0,0,0,232,232,330,412,381,397,459,0,432,396,238,238,0,175,175
11/3/2020,12:00:00,0,0,0,232,232,330,412,381,397,459,0,432,396,238,238,0,175,175
11/3/2020,12:30:00,0,0,0,232,232,328.47,412,381,395.87,459,0,432,396,238,238,0,175,175
11/3/2020,13:00:00,0,0,0,232,232,326,412,381,393,459,0,432,396,238,238,0,175,175
11/3/2020,13:30:00,0,0,0,232,232,326,412,381,393,459,0,432,396,238,238,0,175,175
11/3/2020,14:00:00,0,0,0,232,232,326,412,378.75,393,459,0,432,396,238,238,0,175,175
11/3/2020,14:30:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,15:00:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,15:30:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,16:00:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,16:30:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,17:00:00,0,0,0,232,232,326,412,376,393,459,0,432,396,238,238,0,175,175
11/3/2020,17:30:00,0,0,0,232,232,328.85,412,376,397.58,459,0,432,396,238,238,0,175,175
11/3/2020,18:00:00,0,0,0,232,232,329,412,376,398,459,0,432,396,238,238,0,175,175
11/3/2020,18:30:00,0,0,0,232,232,329,412,376,398,459,0,432,396,238,238,0,175,175
11/3/2020,19:00:00,0,0,0,232,232,329,412,376,398,459,0,432,396,238,238,0,175,175
11/3/2020,19:30:00,0,0,0,232,232,329,412,376,398,459,0,432,396,238,238,0,175,175
11/3/2020,20:00:00,0,0,0,232,232,329,412,376,398,459,0,432.05,396,238,238,0,175,175
11/3/2020,20:30:00,0,0,0,232,232,329,412,376,400.75,459,79.2,435,396,238,238,0,175,175
11/3/2020,21:00:00,0,0,0,232,232,329,412,376,403,459,432,436.77,396,238,238,0,175,175
11/3/2020,21:30:00,0,0,0,232,232,329,412,376,403,459,432,437,396,238,238,0,175,175
11/3/2020,22:00:00,0,0,0,232,232,329,412,376,403,459,432,437,396,238,238,0,175,175
11/3/2020,22:30:00,0,0,0,232,232,329,412,376,403,459,432,437,396,238,238,0,175,175
11/3/2020,23:00:00,0,0,0,232,232,329,412,376,403,459,432,437,396,238,238,0,175,175
11/3/2020,23:30:00,0,0,0,232,232,329.43,412,376,403.65,459.35,432,437,396,238,238,0,175,175
12/3/2020,0:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,238,238,0,175,175
12/3/2020,0:30:00,0,0,0,232,232,331,412,376,406,462,432,437,396,238,238,0,175,175
12/3/2020,1:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,238,238,0,175,175
12/3/2020,1:30:00,0,0,0,232,232,331,412,376,406,462,432,437,396,238,238,0,175,175
12/3/2020,2:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,242.5,242.7,0,175,175
12/3/2020,2:30:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,3:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,3:30:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,4:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,4:30:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,5:00:00,0,0,0,232,232,331,412,376,406,462,432,437,396,244,244,0,175,175
12/3/2020,5:30:00,0,0,0,232,232,331,412,376,406,465.1,432,437,396,244,244,0,175,175
12/3/2020,6:00:00,0,0,0,232,232,331,412,376,406,468,432,439.35,396,244,244,0,175,175
12/3/2020,6:30:00,0,0,0,232,232,331,412,376,406,468,432,440,396,244,244,0,175,175
12/3/2020,7:00:00,0,0,0,232,232,331,412,376,406,468,432,440,396,244,244,0,175,175
12/3/2020,7:30:00,0,0,0,232,232,331,412,376,406,468,432,440,396,244,244,0,175,175
12/3/2020,8:00:00,0,0,0,232,232,331,412,376,406,468,432,440,396,244,244,0,175,175
12/3/2020,8:30:00,0,0,0,232,232,331,412,376,405.27,468,432,440,396,241.15,241.25,0,175,175
12/3/2020,9:00:00,0,0,0,232,232,331,412,377.93,402,470.85,432,440,396,241,241,0,175,175
12/3/2020,9:30:00,0,0,0,232,232,331,412,380,402,471,432,436.87,396,241,241,0,175,175
12/3/2020,10:00:00,0,0,0,232,232,331,412,380,402,471,432,436,396,241,241,0,175,175
12/3/2020,10:30:00,0,0,0,232,232,331,412,380,402,471,432,436,396,241,241,0,175,175
12/3/2020,11:00:00,0,0,0,232,232,330.5,412,380,401.13,471,432,436,396,241,241,0,175,175
12/3/2020,11:30:00,0,0,0,232,232,329,412,380,398,471,432,433,396,241,241,0,175,175
12/3/2020,12:00:00,0,0,0,232,232,329,412,380,398,471,432,432,396,241,241,0,175,175
12/3/2020,12:30:00,0,0,0,232,232,329,412,380,398,471,432,432,396,241,241,0,175,175
12/3/2020,13:00:00,0,0,0,232,232,329,412,380,398,471,432,432,396,241,241,0,175,175
12/3/2020,13:30:00,0,0,0,232,232,329,412,380,398,471,432,432,396,238.15,238.15,0,175,175
12/3/2020,14:00:00,0,0,0,232,232,329,412,380,398,471,432,432,396,238,238,0,175,175
12/3/2020,14:30:00,0,0,0,232,232,329,412,380,398,471,432,432,396,238,238,0,175,175
12/3/2020,15:00:00,0,0,0,232,232,329,412,380,398,471,432,432,396,238,238,0,175,175
12/3/2020,15:30:00,0,0,0,232,232,329,412,380,398,471,432,432,396,238,238,0,175,175
12/3/2020,16:00:00,0,0,0,232,232,329,412,380,398,471,432,434.73,396,238,238,0,175,175
12/3/2020,16:30:00,0,0,0,232,232,329,412,380,398,471,432,436,396,238,238,0,175,175
12/3/2020,17:00:00,0,0,0,232,232,329,412,380,398,471,432,436,396,238,238,0,175,175
12/3/2020,17:30:00,0,0,0,232,232,329,412,380,398,471,432,436,396,238,238,0,175,175
12/3/2020,18:00:00,0,0,0,232,232,329,412,380,398,471,432,436,396,238,238,0,175,175
12/3/2020,18:30:00,0,0,0,232,232,329,412,380.33,398,471,432,436,396,238,238,0,175,175
12/3/2020,19:00:00,0,0,0,232,232,330.95,412,384,402.78,467.6,432,436,396,238.17,238.1,0,175,175
12/3/2020,19:30:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,20:00:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,20:30:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,21:00:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,21:30:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,22:00:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,22:30:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,23:00:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
12/3/2020,23:30:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
13/3/2020,0:00:00,0,0,0,232,232,332,412,384,405,467,432,436,396,240,240,0,175,175
13/3/2020,0:30:00,0,0,0,232,232,332.03,412,384,405,467,432,436,396,240,240,0,175,175
13/3/2020,1:00:00,0,0,0,232,232,334,412,384,406.97,467,432,436,396,240,240,0,175,175
13/3/2020,1:30:00,0,0,0,232,232,334,412,384,407,467,432,436,396,240,240,0,175,175
13/3/2020,2:00:00,0,0,0,232,232,334,412,384,407,467,432,436,396,240,240,0,175,175
13/3/2020,2:30:00,0,0,0,232,232,334,412,384,407,467,432,436,396,240,240,0,175,175
13/3/2020,3:00:00,0,0,0,232,232,334,412,384,407,467,432,436,396,240,240,0,175,175
13/3/2020,3:30:00,0,0,0,232,232,334,412,384,407,467,432,435.43,396,240,240,0,175,175
13/3/2020,4:00:00,0,0,0,232,232,334,412,384,407,467,432,434,396,240,240,0,175,175
13/3/2020,4:30:00,0,0,0,232,232,334,412,384,407,467,432,434,396,240,240,0,175,175
13/3/2020,5:00:00,0,0,0,232,232,334,412,386.15,407,467,432,434,396,240,240,0,175,175
13/3/2020,5:30:00,0,0,0,232,232,334,412,387,407,467.07,432,434,396,240,240,0,175,175
13/3/2020,6:00:00,0,0,0,232,232,334,412,387,407,471,432,434,396,240,240,0,175,175
13/3/2020,6:30:00,0,0,0,232,232,334,412,387,407,471,432,434,396,240,240,0,175,175
13/3/2020,7:00:00,0,0,0,232,232,334,412,387,407,471,432,434,396,240,240,0,175,175
13/3/2020,7:30:00,0,0,0,232,232,334,414.35,387,407,471,432,434,396,240,240,0,175,175
13/3/2020,8:00:00,0,0,0,232,232,334,415,387,407,471,432,435.85,396,240,240,0,175,175
13/3/2020,8:30:00,0,0,0,232,232,334,415,387,407,471,432,436.97,396,240,240,0,175,175
13/3/2020,9:00:00,0,0,0,232,232,334,415,387,407,471,432,435,396,240,240,0,175,175
13/3/2020,9:30:00,0,0,0,232,232,334,415,387,407,471,432,435,396,240,240,0,175,175
13/3/2020,10:00:00,0,0,0,232,232,334,415,386.9,407,471,432,434.85,396,237.92,238.08,0,175,175
13/3/2020,10:30:00,0,0,0,232,232,334,415,385,407,471,432,432,396,239.75,239.25,0,175,175
13/3/2020,11:00:00,0,0,0,232,232,334,415,385,407,471,432,432,396,240,240,0,175,175
13/3/2020,11:30:00,0,0,0,232,232,334,415,385,407,471,432,432,396,240,240,0,175,175
13/3/2020,12:00:00,0,0,0,232,232,334,415,385,407,471,432,432,396,240,240,0,175,175
13/3/2020,12:30:00,0,0,0,232,232,334,415,385,407,471,432,432,396,240,240,0,175,175
13/3/2020,13:00:00,0,0,0,232,232,333,415,385,405.48,471,432,432,396,240,240,0,175,175
13/3/2020,13:30:00,0,0,0,232,232,330,415,385,400,471,432,432,396,240,240,0,175,175
13/3/2020,14:00:00,0,0,0,232,232,330,415,384.35,400,471,432,432,396,240,240,0,175,175
13/3/2020,14:30:00,0,0,0,232,232,330,415,382,400,471,432,430.77,396,240,240,0,175,175
13/3/2020,15:00:00,0,0,0,232,232,330,415,382,400,471,432,428.25,396,240,240,0,175,175
13/3/2020,15:30:00,0,0,0,232,232,330,415,382,400,471,432,427,396,240,240,0,175,175
13/3/2020,16:00:00,0,0,0,232,232,330,415,382,400,471,432,427,396,240,240,0,175,175
13/3/2020,16:30:00,0,0,0,232,232,330,415,382,400,471,432,427,396,240,240,0,175,175
13/3/2020,17:00:00,0,0,0,232,232,330,415,382,400,471,432,427,396,240.6,240.6,0,175,175
13/3/2020,17:30:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,18:00:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,18:30:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,19:00:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,19:30:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,20:00:00,0,0,0,232,232,330,415,382,400,471,432,427,396,244,244,0,175,175
13/3/2020,20:30:00,0,0,0,232,232,330,415,382,400,471,432,429.2,396,244,244,0,135.25,175
13/3/2020,21:00:00,0,0,0,232,232,332.35,415,382,403.13,471,432,431,396,244,244,0,122,175
13/3/2020,21:30:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
13/3/2020,22:00:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
13/3/2020,22:30:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
13/3/2020,23:00:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
13/3/2020,23:30:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
14/3/2020,0:00:00,0,0,0,232,232,333,415,382,404,471,432,431,396,244,244,0,122,175
14/3/2020,0:30:00,0,0,0,232,232,333,415,382,404,470.3,432,431,396,244,244,0,122,175
14/3/2020,1:00:00,0,0,0,232,232,333,415,382,404,465,432,431.23,396,244,244,0,122,175
14/3/2020,1:30:00,0,0,0,232,232,333,415,382,404,465,432,433,396,244,244,0,122,175
14/3/2020,2:00:00,0,0,0,232,232,333,415,382,404,465,432,433,396,244,244,0,122,175
14/3/2020,2:30:00,0,0,0,232,232,333,415,382,404,465,432,433,396,244,244,0,122,175
14/3/2020,3:00:00,0,0,0,232,232,333,415,382,404,465,432,433,396,244,244,0,122,175
14/3/2020,3:30:00,0,0,0,232,232,333,415,382,404,465,432,433,396,244,244,0,122,175
14/3/2020,4:00:00,0,0,0,232,232,333,415,382,404,465,432,435.85,396,244,244,0,122,175
14/3/2020,4:30:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,5:00:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,5:30:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,6:00:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,6:30:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,7:00:00,0,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,7:30:00,4.75,0,0,232,232,333,415,382,404,465,432,436,396,244,244,0,122,175
14/3/2020,8:00:00,285,0,0,232,232,333,415,382,404,465,432,434.37,396,244,244,0,122,175
14/3/2020,8:30:00,285,0,0,232,232,333,415,382,404,465,432,434,396,244,244,0,122,175
14/3/2020,9:00:00,242.25,0,0,232,232,333,415,382,404,465,432,431.67,396,244,244,0,122,175
14/3/2020,9:30:00,0,0,0,232,232,333,415,382,404,465,432,430,396,244,244,0,122,175
14/3/2020,10:00:00,0,0,0,232,232,333,415,382,404,465,432,430,396,244,244,0,122,175
14/3/2020,10:30:00,0,0,0,232,232,333,415,382,404,465,432,430,396,244,244,0,122,175
14/3/2020,11:00:00,0,0,0,232,232,333,415,382,404,465,432,429.5,396,244,244,0,122,175
14/3/2020,11:30:00,4.75,0,0,232,232,330.58,415,382,400.13,465,432,428,396,244,244,0,122,175
14/3/2020,12:00:00,285,0,0,232,232,328,415,382,396,462.67,432,428,396,244,244,0,122,175
14/3/2020,12:30:00,285,0,0,232,232,328,415,382,396,461,432,428,396,244,244,0,122,175
14/3/2020,13:00:00,285,0,0,232,232,328,415,379.15,396,461,432,425.55,396,244,244,0,122,175
14/3/2020,13:30:00,285,0,0,232,232,328,415,379,396,461,432,425,396,244,244,0,122,175
14/3/2020,14:00:00,285,0,0,232,232,328,415,379,396,461,432,425,396,244,244,0,131.72,175
14/3/2020,14:30:00,285,0,0,232,232,326.47,415,379,394.6,461,432,425,396,244,244,0,175,175
14/3/2020,15:00:00,285,0,0,232,232,324,415,379,392,458,432,425,396,244,244,0,175,175
14/3/2020,15:30:00,285,0,0,232,232,322.05,415,379,389.4,457,432,425,396,242.17,242.23,0,175,175
14/3/2020,16:00:00,285,0,0,232,232,321,415,379,388,457,432,425,396,242,242,0,175,175
14/3/2020,16:30:00,285,0,0,232,232,321,415,379,388,457,432,425,396,242,242,0,175,175
14/3/2020,17:00:00,285,0,0,232,232,321,415,379,388,457,432,425,396,242,242,0,175,175
14/3/2020,17:30:00,285,0,0,232,232,321,415,379,388,457,432,425,396,242,242,0,175,175
14/3/2020,18:00:00,285,0,0,232,232,321,415,379,388,457,432,425,396,242,242,0,175,175
14/3/2020,18:30:00,285,0,0,232,232,321,415,379,388,457,432,426.23,396,242,242,0,175,175
14/3/2020,19:00:00,285,0,0,232,232,321,414.33,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,19:30:00,285,0,0,232,232,321,407,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,20:00:00,285,0,0,232,232,321,407,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,20:30:00,285,0,0,232,232,321,407,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,21:00:00,285,0,0,232,232,321,407,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,21:30:00,285,0,0,232,232,321,407,379,388,457,432,427,396,242,242,0,175,175
14/3/2020,22:00:00,285,0,0,232,232,322.92,407,379,390.3,457,432,427,396,242,242,0,175,175
14/3/2020,22:30:00,285,0,0,232,232,326,407,379,394,457,432,427,396,242,242,0,175,175
14/3/2020,23:00:00,285,0,0,232,232,326,407,379,394,457,432,427,396,242,242,0,175,175
14/3/2020,23:30:00,285,0,0,232,232,326,407,379,394,457.97,432,427,396,242,242,0,175,175
15/3/2020,0:00:00,285,0,0,232,232,326,407,379,394,459,432,427.37,396,242,242,0,175,175
15/3/2020,0:30:00,285,0,0,232,232,326,407,379,394,459,432,429,396,242,242,0,175,175
15/3/2020,1:00:00,285,0,0,232,232,326,407,379,394,459,432,429,396,242,242,0,175,175
15/3/2020,1:30:00,285,0,0,232,232,326,407,379,394,459,432,429,396,242,242,0,175,175
15/3/2020,2:00:00,285,0,0,232,232,326,407,379,394,459,432,429,396,242,242,0,175,175
15/3/2020,2:30:00,285,0,0,232,232,326,407,379,394,459,432,429,396,242,242,0,175,175
15/3/2020,3:00:00,285,0,0,232,232,326,407,379,394,460.77,432,429.83,396,242,242,0,175,175
15/3/2020,3:30:00,285,0,0,232,232,326,407,379,394,461,432,431,396,242,242,0,175,175
